order_id,delivery_type,region_type,payment_type,package_size,traffic_level,weather_condition,dispatch_shift,is_weekend,is_holiday,fragile_item,requires_call_before_delivery,order_value,items_count,delivery_distance_km,promised_hours,minutes_since_order,warehouse_backlog,courier_experience_months,courier_load_today,historical_late_rate,previous_failed_deliveries,address_quality_score,route_complexity,customer_priority_score,simulated_late_probability,simulated_risk_segment,is_late_delivery
ORD-100152,standard,suburb,prepaid,medium,normal,clear,day,False,False,False,True,16475.25,4,11.69,45.3,861,5,8.9,6,0.43,0,0.709,3.19,2,0.0995,low,0
ORD-100153,express,residential,card_on_delivery,large,high,rain,night,True,False,False,False,1034.54,3,7.99,17.4,481,9,29.5,8,0.169,0,0.84,4.29,1,0.8342,high,1
ORD-100154,standard,residential,cash_on_delivery,medium,normal,clear,morning,False,True,True,True,3003.47,5,18.1,50.9,1006,7,16.2,4,0.076,0,0.727,4.11,1,0.4572,medium,1
ORD-100155,express,residential,card_on_delivery,medium,normal,clear,day,False,False,False,True,9178.66,3,14.52,12.6,231,11,15.0,7,0.471,1,0.57,1.97,2,0.7455,high,1
ORD-100156,standard,suburb,prepaid,medium,normal,rain,day,False,False,False,False,4473.15,4,13.88,45.4,1102,4,12.6,8,0.1,1,0.743,3.7,3,0.2039,low,0
ORD-100157,express,remote_area,prepaid,small,severe,clear,day,False,False,False,False,3091.7,3,16.62,17.0,364,6,14.2,9,0.371,2,0.678,4.33,1,0.9071,high,1
ORD-100158,express,industrial,cash_on_delivery,small,low,rain,day,False,False,False,True,1809.23,4,24.05,16.6,402,4,13.2,10,0.408,2,0.896,5.86,1,0.6501,medium,0
ORD-100159,same_day,residential,prepaid,small,low,clear,day,False,False,False,False,6128.55,6,9.81,10.5,145,4,68.2,10,0.344,1,0.829,2.35,1,0.4151,medium,1
ORD-100160,standard,residential,prepaid,medium,normal,rain,evening,False,False,True,False,4187.49,1,18.59,43.1,466,2,33.6,8,0.244,0,0.961,3.66,1,0.1037,low,0
ORD-100161,scheduled,industrial,prepaid,large,normal,clear,evening,False,False,False,False,2825.57,4,20.77,63.2,1682,5,13.1,6,0.184,1,0.639,3.14,3,0.1771,low,0
ORD-100162,standard,city_center,card_on_delivery,medium,low,snow,night,False,True,True,True,7757.14,1,2.58,51.5,1057,13,4.0,13,0.382,0,0.858,2.47,2,0.4582,medium,1
ORD-100163,standard,industrial,prepaid,medium,high,clear,night,False,False,False,True,19512.34,2,17.29,43.5,665,7,14.8,6,0.101,1,0.577,4.69,2,0.2492,low,0
ORD-100164,express,residential,prepaid,small,high,snow,day,False,False,False,True,1869.94,2,3.55,15.6,196,6,11.3,9,0.061,0,0.78,3.75,3,0.8288,high,0
ORD-100165,standard,suburb,card_on_delivery,small,severe,rain,evening,True,False,False,False,5638.73,4,12.45,48.9,778,6,78.1,13,0.265,1,0.96,5.16,2,0.5803,medium,1
ORD-100166,same_day,industrial,prepaid,bulky,severe,rain,day,True,False,False,False,4039.64,4,18.13,9.8,269,7,13.3,6,0.022,1,0.643,5.55,3,0.8802,high,0
ORD-100167,same_day,residential,prepaid,small,normal,clear,day,False,False,True,False,5926.17,6,5.27,4.0,47,4,27.0,9,0.207,1,0.913,3.58,2,0.6031,medium,1
ORD-100168,standard,city_center,prepaid,medium,high,clear,morning,False,False,False,False,9802.53,4,28.96,46.1,1258,8,35.6,8,0.31,2,0.968,5.92,1,0.5873,medium,1
ORD-100169,scheduled,industrial,prepaid,small,high,clear,day,False,False,False,False,10578.95,3,26.55,68.3,1029,2,5.8,9,0.182,0,0.683,4.4,1,0.3013,low,0
ORD-100170,standard,residential,cash_on_delivery,small,normal,rain,night,True,False,False,True,2505.33,2,11.72,48.1,864,10,19.8,4,0.335,0,0.811,2.46,2,0.1145,low,0
ORD-100171,express,residential,prepaid,small,normal,clear,evening,False,False,False,False,1049.54,1,3.04,22.5,407,5,28.1,5,0.456,1,0.963,1.76,2,0.1029,low,0
ORD-100172,standard,residential,card_on_delivery,large,severe,clear,morning,False,False,False,False,3394.08,4,6.54,46.1,864,8,24.2,3,0.282,0,0.757,4.13,1,0.1961,low,0
ORD-100173,scheduled,residential,prepaid,small,high,clear,day,False,False,False,False,3409.5,4,5.67,69.3,724,4,108.9,6,0.181,1,0.816,4.14,1,0.0159,low,0
ORD-100174,standard,suburb,prepaid,medium,high,clear,day,False,False,True,False,461.97,4,17.67,47.6,1450,7,10.0,5,0.124,0,0.93,4.69,2,0.1156,low,0
ORD-100175,standard,city_center,prepaid,small,normal,clear,evening,False,False,False,True,7784.13,5,6.06,49.7,1077,4,45.0,8,0.109,2,0.807,1.69,3,0.0375,low,0
ORD-100176,standard,residential,prepaid,medium,high,clear,morning,False,False,False,False,2455.81,4,15.31,50.4,1117,4,13.3,9,0.239,0,0.723,4.17,1,0.1778,low,0
ORD-100177,scheduled,industrial,prepaid,medium,normal,clear,day,False,False,False,False,3502.63,4,20.41,71.4,1324,6,38.5,10,0.207,0,0.854,5.02,2,0.0304,low,0
ORD-100178,same_day,city_center,prepaid,medium,normal,clear,evening,True,False,False,False,2372.97,3,4.02,10.7,207,8,12.7,11,0.12,1,0.804,2.13,1,0.6243,medium,0
ORD-100179,same_day,residential,cash_on_delivery,small,high,clear,day,False,False,False,True,3116.19,3,7.75,7.8,159,4,31.4,9,0.276,2,0.932,2.42,1,0.8796,high,1
ORD-100180,same_day,suburb,prepaid,small,normal,clear,morning,False,False,False,False,9482.45,2,16.7,6.0,119,6,44.0,15,0.179,0,0.785,4.17,1,0.7638,high,1
ORD-100181,same_day,industrial,cash_on_delivery,large,low,snow,evening,False,False,False,False,3878.65,6,17.12,5.9,80,5,48.7,12,0.228,2,0.841,3.31,4,0.8233,high,1
ORD-100182,express,suburb,prepaid,medium,high,clear,evening,False,False,False,True,17874.61,4,11.97,11.7,173,6,25.8,10,0.168,1,0.732,4.57,3,0.7848,high,1
ORD-100183,standard,industrial,prepaid,small,normal,rain,day,False,False,False,True,5836.06,5,29.93,46.2,1060,8,21.1,7,0.094,0,0.904,6.21,2,0.3284,low,1
ORD-100184,same_day,residential,card_on_delivery,medium,normal,clear,morning,False,False,False,False,6161.34,2,2.18,4.0,100,3,60.2,12,0.242,0,0.644,2.55,1,0.5224,medium,1
ORD-100185,express,residential,prepaid,small,low,rain,day,False,False,False,False,3123.91,3,2.55,17.2,242,13,15.4,6,0.539,0,0.82,1.0,3,0.5221,medium,1
ORD-100186,standard,remote_area,prepaid,medium,normal,clear,day,True,False,False,True,3480.69,1,25.47,45.3,764,4,22.8,7,0.279,0,0.78,4.26,2,0.3111,low,0
ORD-100187,standard,industrial,prepaid,medium,low,rain,day,False,False,False,False,7897.82,6,23.72,43.7,730,4,21.4,8,0.017,0,0.747,4.86,1,0.1552,low,0
ORD-100188,same_day,residential,prepaid,small,normal,rain,day,False,False,False,False,8869.73,3,6.96,8.6,193,8,13.2,11,0.257,0,0.861,3.77,2,0.8932,high,1
ORD-100189,standard,residential,card_on_delivery,medium,high,rain,day,False,False,False,False,4446.25,2,3.66,42.8,743,3,29.2,8,0.062,0,0.747,4.98,1,0.0722,low,0
ORD-100190,scheduled,residential,prepaid,medium,normal,clear,evening,True,False,False,True,5528.13,3,2.88,79.2,1299,5,30.0,7,0.128,1,0.906,2.0,2,0.0081,low,0
ORD-100191,standard,city_center,cash_on_delivery,large,high,rain,night,False,False,False,True,3278.0,4,1.26,44.7,630,5,31.6,10,0.169,1,0.479,4.09,1,0.1997,low,0
ORD-100192,standard,industrial,prepaid,medium,normal,clear,evening,True,False,False,False,4294.09,3,10.98,47.7,1086,5,22.4,9,0.063,3,0.376,3.09,1,0.1844,low,1
ORD-100193,same_day,industrial,prepaid,medium,low,clear,morning,False,False,True,False,3887.09,2,9.55,4.0,71,11,22.6,12,0.121,0,0.959,1.68,2,0.5197,medium,1
ORD-100194,standard,residential,prepaid,large,high,rain,day,False,False,False,False,3750.42,4,26.91,45.0,740,6,15.1,14,0.188,1,0.73,5.3,4,0.7925,high,1
ORD-100195,standard,residential,prepaid,small,normal,rain,morning,True,False,False,False,7718.43,3,2.0,50.4,889,3,36.5,5,0.162,1,0.876,1.74,3,0.0149,low,0
ORD-100196,express,residential,cash_on_delivery,medium,severe,rain,day,False,True,True,True,3506.76,2,8.87,15.7,410,12,29.3,7,0.438,2,0.93,4.52,2,0.97,high,1
ORD-100197,same_day,city_center,card_on_delivery,small,normal,rain,day,False,False,False,False,2271.5,5,4.18,4.0,78,0,68.3,10,0.405,2,0.473,1.86,2,0.4039,medium,0
ORD-100198,standard,suburb,prepaid,small,high,rain,night,False,False,False,False,2974.87,1,14.67,50.9,1304,5,42.5,8,0.496,1,0.365,4.88,2,0.3204,low,0
ORD-100199,standard,residential,prepaid,medium,normal,clear,day,False,False,False,False,2937.42,5,4.86,53.7,716,2,1.0,5,0.164,1,0.878,2.05,1,0.0371,low,0
ORD-100200,same_day,residential,card_on_delivery,small,high,clear,morning,False,False,False,False,5068.12,6,9.02,4.8,90,7,70.0,6,0.204,0,0.809,3.57,2,0.4719,medium,0
ORD-100201,scheduled,suburb,prepaid,medium,normal,clear,day,False,False,False,False,2395.67,4,7.76,66.2,1161,4,8.2,4,0.405,3,0.718,3.08,2,0.0572,low,0
ORD-100202,express,remote_area,prepaid,medium,normal,clear,day,False,True,False,False,8468.07,2,22.14,16.9,531,15,80.5,5,0.243,1,0.721,4.55,1,0.8265,high,1
ORD-100203,standard,city_center,prepaid,small,low,rain,morning,True,False,False,False,2975.01,3,12.47,47.2,857,4,20.9,15,0.254,0,0.813,2.92,1,0.2432,low,1
ORD-100204,standard,residential,prepaid,medium,high,clear,day,False,False,False,False,11811.97,3,16.69,47.9,660,2,67.2,7,0.226,2,0.825,3.35,3,0.0634,low,1
ORD-100205,standard,residential,prepaid,medium,normal,rain,morning,True,True,False,False,3712.7,4,16.55,49.8,989,11,64.7,7,0.038,0,0.858,3.6,4,0.0867,low,0
ORD-100206,standard,city_center,prepaid,medium,normal,clear,morning,False,False,False,True,5411.28,7,15.22,50.4,1050,9,18.9,8,0.166,0,0.774,3.0,1,0.0445,low,0
ORD-100207,express,residential,cash_on_delivery,large,normal,clear,day,True,False,False,True,7671.61,2,3.04,15.5,401,8,14.1,7,0.136,1,0.675,1.81,1,0.3648,low,0
ORD-100208,standard,suburb,prepaid,small,normal,snow,evening,True,False,False,False,9115.19,3,9.35,48.3,781,6,40.4,4,0.237,1,0.878,4.15,2,0.0591,low,0
ORD-100209,express,city_center,cash_on_delivery,large,high,clear,evening,True,False,False,True,5827.34,2,5.65,18.5,458,6,60.4,5,0.155,1,0.859,2.74,2,0.4291,medium,0
ORD-100210,express,city_center,card_on_delivery,small,high,clear,morning,True,False,False,False,26010.33,6,20.11,23.3,442,6,6.4,8,0.087,0,0.811,4.32,2,0.5159,medium,1
ORD-100211,express,industrial,prepaid,small,low,rain,day,True,False,False,True,3650.38,2,20.33,20.7,429,9,19.9,8,0.425,2,0.948,2.8,1,0.8013,high,1
ORD-100212,standard,residential,prepaid,medium,high,clear,evening,True,False,False,False,1174.03,2,2.09,46.0,992,3,26.6,9,0.077,0,0.597,2.35,1,0.1047,low,0
ORD-100213,same_day,suburb,prepaid,small,normal,clear,night,False,False,False,False,3547.41,5,22.88,4.0,71,4,10.3,13,0.196,0,0.543,3.78,3,0.8825,high,1
ORD-100214,express,suburb,card_on_delivery,small,normal,rain,evening,True,False,False,True,6608.21,4,17.04,16.6,182,8,26.2,10,0.141,0,0.405,5.03,3,0.8993,high,1
ORD-100215,express,industrial,prepaid,small,normal,clear,day,False,False,False,False,5121.28,4,19.41,18.2,350,8,14.4,8,0.275,1,0.9,3.22,2,0.4714,medium,1
ORD-100216,standard,suburb,cash_on_delivery,large,normal,snow,evening,True,False,False,True,1696.54,3,17.66,47.2,741,4,19.2,10,0.337,0,0.852,6.21,1,0.5037,medium,1
ORD-100217,standard,industrial,card_on_delivery,large,high,snow,evening,True,False,False,True,2825.67,3,13.21,45.3,564,8,58.5,10,0.3,2,0.692,4.54,3,0.7762,high,1
ORD-100218,scheduled,suburb,card_on_delivery,bulky,severe,clear,morning,False,False,False,False,1983.74,2,7.67,69.4,1325,9,10.1,6,0.144,1,0.795,4.59,4,0.0466,low,0
ORD-100219,standard,residential,prepaid,small,severe,storm,morning,False,False,False,False,2212.64,4,17.3,50.7,682,4,22.0,5,0.009,1,0.757,6.62,1,0.2665,low,0
ORD-100220,standard,residential,prepaid,medium,high,clear,night,False,False,False,False,3394.45,2,4.16,42.3,805,5,39.6,6,0.436,1,0.952,2.15,1,0.0823,low,0
ORD-100221,express,residential,card_on_delivery,large,low,clear,night,False,False,False,False,5166.75,3,6.89,21.7,400,6,25.1,8,0.253,2,0.695,1.0,1,0.5948,medium,1
ORD-100222,express,residential,card_on_delivery,small,normal,rain,day,False,False,False,False,2107.69,1,10.84,18.1,313,7,49.1,7,0.173,0,0.643,3.15,3,0.3097,low,0
ORD-100223,scheduled,city_center,prepaid,medium,normal,clear,day,False,False,False,False,2262.44,2,2.67,69.5,932,6,17.3,12,0.217,2,0.644,1.94,3,0.0151,low,0
ORD-100224,standard,residential,card_on_delivery,small,high,clear,day,False,False,False,True,6204.7,3,4.9,48.1,538,10,23.0,1,0.051,0,0.762,2.36,3,0.0476,low,0
ORD-100225,scheduled,residential,prepaid,medium,low,clear,evening,False,False,False,False,1915.43,3,5.1,74.9,1432,4,10.6,13,0.227,0,0.898,1.3,1,0.0086,low,0
ORD-100226,standard,city_center,card_on_delivery,medium,severe,clear,day,True,False,False,False,1851.8,4,11.16,48.8,1190,11,30.4,5,0.584,0,0.891,3.66,1,0.374,low,0
ORD-100227,express,residential,prepaid,small,normal,clear,day,False,False,True,False,18935.09,5,5.9,16.2,357,3,82.3,8,0.134,1,0.796,2.67,3,0.1215,low,0
ORD-100228,express,suburb,prepaid,small,low,clear,day,False,False,False,True,2452.63,2,8.66,16.6,196,7,15.5,5,0.401,3,0.703,2.67,1,0.5321,medium,0
ORD-100229,standard,suburb,card_on_delivery,medium,high,snow,day,False,False,False,False,926.07,2,12.46,47.3,764,4,17.0,8,0.192,0,0.654,4.64,3,0.2256,low,0
ORD-100230,standard,industrial,prepaid,medium,normal,rain,night,False,False,True,False,1436.71,2,18.22,49.4,830,3,39.3,5,0.111,0,0.561,4.06,2,0.0817,low,1
ORD-100231,standard,residential,prepaid,small,low,clear,evening,False,True,True,True,816.62,6,11.65,43.2,512,8,66.2,10,0.263,1,0.673,3.2,1,0.1633,low,1
ORD-100232,scheduled,industrial,card_on_delivery,small,normal,clear,morning,True,False,False,True,12545.7,4,8.57,70.4,1070,8,16.5,6,0.138,0,0.959,2.28,1,0.0169,low,0
ORD-100233,express,industrial,card_on_delivery,bulky,severe,clear,morning,False,False,False,True,3448.8,2,23.3,17.8,237,3,27.3,9,0.135,1,0.571,5.87,1,0.8092,high,1
ORD-100234,scheduled,city_center,card_on_delivery,medium,normal,clear,day,True,False,False,False,1667.78,2,1.24,71.9,1868,5,28.1,6,0.52,1,0.784,1.03,1,0.0322,low,0
ORD-100235,same_day,remote_area,prepaid,medium,normal,rain,morning,False,False,False,True,5546.07,4,20.53,4.8,92,6,69.2,6,0.338,1,0.723,6.05,1,0.8705,high,1
ORD-100236,express,city_center,prepaid,medium,normal,rain,day,False,False,False,False,13150.42,5,8.41,18.3,466,5,2.9,11,0.506,2,0.799,2.84,1,0.8725,high,1
ORD-100237,same_day,suburb,card_on_delivery,bulky,normal,clear,day,False,False,False,False,3202.55,3,7.62,4.0,78,6,57.7,13,0.097,0,0.819,1.27,4,0.5445,medium,0
ORD-100238,standard,industrial,prepaid,small,normal,snow,morning,False,False,False,True,12391.33,4,33.84,42.6,1076,8,5.7,7,0.071,0,0.924,6.53,2,0.9099,high,1
ORD-100239,standard,residential,prepaid,small,normal,rain,night,False,True,False,False,2829.46,4,5.22,52.3,583,8,31.6,7,0.233,1,0.592,2.82,2,0.1999,low,0
ORD-100240,same_day,suburb,prepaid,small,normal,clear,evening,False,False,False,False,1506.5,3,11.89,5.8,142,8,3.9,13,0.061,0,0.672,3.65,3,0.8759,high,1
ORD-100241,same_day,residential,prepaid,large,severe,snow,morning,True,False,False,True,14149.81,3,17.9,5.5,97,3,12.7,9,0.304,0,0.699,7.98,2,0.9815,high,1
ORD-100242,standard,city_center,cash_on_delivery,small,high,clear,evening,False,False,False,False,2119.78,1,5.72,42.7,747,6,28.2,5,0.394,1,0.637,2.89,1,0.0451,low,0
ORD-100243,express,city_center,prepaid,small,high,snow,day,True,False,False,True,2382.54,4,21.27,11.7,271,6,26.4,7,0.207,1,0.594,5.15,4,0.812,high,1
ORD-100244,express,city_center,prepaid,small,normal,rain,day,False,False,False,False,7937.14,3,7.2,19.1,339,4,22.5,12,0.387,1,0.775,2.26,3,0.8045,high,1
ORD-100245,same_day,city_center,cash_on_delivery,medium,normal,clear,day,False,False,False,True,3739.17,3,1.7,9.9,204,8,3.8,13,0.044,0,0.733,2.82,2,0.6037,medium,1
ORD-100246,express,suburb,cash_on_delivery,medium,normal,clear,morning,False,False,False,False,3351.78,4,28.57,15.1,205,7,83.5,6,0.3,0,0.663,5.39,2,0.6768,medium,1
ORD-100247,standard,residential,prepaid,small,normal,clear,day,True,False,False,True,3008.25,2,11.46,48.8,1350,8,14.8,10,0.133,2,0.489,3.29,2,0.2378,low,1
ORD-100248,standard,residential,cash_on_delivery,small,normal,rain,night,True,False,False,False,2209.26,2,11.03,51.2,721,13,50.2,6,0.174,0,0.839,2.75,1,0.2567,low,0
ORD-100249,standard,suburb,prepaid,large,low,rain,evening,False,False,False,False,4170.02,5,16.33,47.0,597,7,31.2,10,0.172,0,0.955,3.0,1,0.1599,low,0
ORD-100250,express,city_center,card_on_delivery,small,normal,clear,day,False,False,False,False,5247.76,2,40.7,21.7,296,5,7.3,5,0.148,1,0.676,6.78,2,0.8493,high,1
ORD-100251,same_day,residential,prepaid,medium,low,rain,evening,False,False,False,False,3079.61,5,6.5,4.9,58,2,12.1,12,0.253,1,0.64,3.16,2,0.7386,high,1
ORD-100252,standard,suburb,prepaid,small,normal,clear,evening,False,False,False,False,5568.81,5,18.26,48.8,437,9,18.7,12,0.13,0,0.824,3.68,4,0.1974,low,0
ORD-100253,standard,industrial,prepaid,large,normal,clear,evening,False,False,False,False,4960.09,1,11.81,53.3,985,5,3.7,6,0.142,0,0.851,2.99,1,0.0825,low,0
ORD-100254,standard,residential,card_on_delivery,medium,high,clear,morning,False,False,False,False,4868.37,5,8.49,50.1,600,6,21.5,8,0.019,0,0.75,3.13,1,0.1119,low,0
ORD-100255,same_day,city_center,prepaid,medium,normal,rain,morning,False,False,False,False,2942.21,5,6.03,5.6,82,4,23.2,13,0.357,3,0.77,2.25,3,0.9433,high,1
ORD-100256,same_day,industrial,prepaid,small,high,rain,evening,True,False,False,False,2755.66,2,18.99,4.1,30,4,48.5,15,0.15,0,0.924,5.85,3,0.9192,high,1
ORD-100257,standard,industrial,card_on_delivery,small,low,clear,night,True,False,False,False,4807.37,2,10.53,51.2,1326,6,20.1,4,0.08,1,0.768,2.18,4,0.0287,low,1
ORD-100258,standard,residential,prepaid,medium,severe,rain,day,False,False,False,True,1480.74,5,14.64,49.8,1024,7,48.4,7,0.165,1,0.818,5.13,1,0.2548,low,0
ORD-100259,express,residential,cash_on_delivery,medium,normal,snow,night,False,False,True,True,32039.65,3,2.86,20.0,152,6,36.1,9,0.091,0,0.802,2.78,3,0.6627,medium,1
ORD-100260,standard,city_center,prepaid,large,normal,clear,day,False,False,False,False,552.09,1,13.03,48.4,829,6,8.1,6,0.278,0,0.771,2.34,2,0.0782,low,0
ORD-100261,same_day,suburb,prepaid,medium,normal,clear,morning,False,False,False,False,2390.7,3,7.23,8.5,145,2,8.0,11,0.297,1,0.681,2.27,2,0.5758,medium,1
ORD-100262,standard,industrial,prepaid,medium,normal,clear,night,False,False,False,False,5354.03,4,12.31,45.2,778,6,10.6,8,0.121,0,0.834,3.68,2,0.0787,low,1
ORD-100263,standard,suburb,prepaid,large,normal,clear,evening,False,False,False,True,6294.59,3,16.35,45.8,907,4,32.6,15,0.013,0,0.416,3.94,1,0.4152,medium,0
ORD-100264,scheduled,residential,prepaid,medium,normal,clear,day,False,False,False,True,1932.37,5,12.87,69.3,723,3,20.6,6,0.245,0,0.662,3.55,1,0.0085,low,0
ORD-100265,standard,suburb,prepaid,large,severe,rain,evening,False,False,False,False,2235.69,5,15.4,49.8,652,7,16.9,4,0.256,0,0.917,5.06,2,0.3244,low,1
ORD-100266,standard,industrial,card_on_delivery,small,high,clear,day,False,False,False,False,3779.8,5,21.87,46.0,710,6,21.1,16,0.208,0,0.515,3.52,1,0.192,low,0
ORD-100267,standard,residential,prepaid,small,normal,rain,day,False,False,False,False,1314.76,5,8.66,45.6,940,5,45.5,7,0.114,1,0.733,2.63,1,0.0407,low,0
ORD-100268,standard,industrial,prepaid,large,high,storm,day,True,False,False,False,1477.78,2,12.69,48.4,784,4,14.5,5,0.122,0,0.703,4.98,2,0.1231,low,0
ORD-100269,standard,residential,card_on_delivery,small,low,clear,day,False,False,False,False,7026.73,1,9.38,45.0,856,4,6.3,8,0.587,1,0.864,1.76,2,0.0279,low,0
ORD-100270,standard,residential,prepaid,small,normal,clear,day,False,False,False,False,6719.91,5,5.29,49.5,581,6,10.9,1,0.314,1,0.633,3.25,2,0.0362,low,0
ORD-100271,standard,suburb,card_on_delivery,small,normal,clear,morning,False,False,False,True,3672.99,3,17.37,46.3,663,8,38.1,11,0.02,0,0.822,3.97,2,0.052,low,1
ORD-100272,standard,residential,cash_on_delivery,medium,normal,rain,morning,False,False,False,False,6485.73,3,10.49,52.2,1124,5,16.6,4,0.014,1,0.848,3.63,1,0.0643,low,0
ORD-100273,express,remote_area,prepaid,medium,severe,clear,morning,False,False,False,True,3904.7,1,29.36,22.1,457,4,50.9,7,0.221,1,0.827,7.28,2,0.9134,high,1
ORD-100274,express,residential,card_on_delivery,small,high,clear,day,False,False,False,False,2037.5,3,5.39,23.0,448,8,11.5,7,0.403,1,0.809,3.54,2,0.7343,high,1
ORD-100275,standard,residential,cash_on_delivery,small,high,rain,day,True,False,False,True,1527.14,4,8.97,44.7,980,8,15.9,4,0.188,0,0.7,3.94,4,0.1225,low,0
ORD-100276,standard,residential,prepaid,small,normal,rain,day,False,False,False,False,5816.24,5,7.3,47.2,987,7,6.7,10,0.133,1,0.604,3.93,2,0.2836,low,0
ORD-100277,express,residential,cash_on_delivery,small,normal,clear,day,True,False,False,False,2195.33,3,3.11,21.2,327,8,66.2,10,0.141,0,0.965,2.91,4,0.1713,low,0
ORD-100278,same_day,residential,prepaid,small,high,snow,morning,False,False,False,False,6679.06,4,5.51,11.1,231,6,11.7,14,0.163,0,0.458,4.05,2,0.7498,high,0
ORD-100279,same_day,suburb,prepaid,small,low,snow,evening,False,False,False,False,2895.35,1,13.75,4.0,75,5,16.4,11,0.08,0,0.9,3.54,2,0.4683,medium,1
ORD-100280,standard,residential,prepaid,large,high,rain,evening,True,False,False,False,9647.34,5,4.92,50.0,834,5,55.7,6,0.058,0,0.836,3.54,4,0.1009,low,1
ORD-100281,standard,residential,prepaid,medium,low,clear,evening,True,False,False,False,1776.85,2,1.4,48.6,781,4,25.0,9,0.193,0,0.765,2.05,1,0.0132,low,0
